id,title,description,image_link,link,google_product_category,brand,price,currency,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition
"1425","Adaptor DisplayPort (DP) la HDMI Active, calitate deosebita, suporta rezolutie 4k UHD","DisplayPort tata la HDMI mama, 30cm
	Un cablu de calitate deosebita
	Suporta rezolutie 4k.
	ATENTIE: Functioneaza doar de la DisplayPort (laptop, placa video pc, ...) la HDMI (monitor, tv,...), NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/storeimages/1965875_1517607945466.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1425","DisplayPort","Active","55 RON","RON","in stock","1425","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1425","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","50 RON","new"
"1424","Adaptor DisplayPort (DP) la HDMI Active, suporta rezolutie Full HD","DisplayPort tata la HDMI mama, 30cm
	Un cablu de calitate deosebita
	Suporta rezolutie HDTV de pana la 1080
	ATENTIE: Functioneaza doar de la DisplayPort (laptop, placa video pc, ...) la HDMI (monitor, tv,...), NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/adaptor displayport hdmi 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1424","DisplayPort","Active","35 RON","RON","in stock","1424","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1424","http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/adaptor displayport hdmi.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/aaptor displayport hdmi 18219.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","32 RON","new"
"1422","Adaptor DisplayPort (DP) tata - DVI analog Mama 24+5pin Active, suporta rezolutie full HD, mufa cabl","DisplayPort tata la dvi analog 18+5pin mama, 30cm
	Un cablu de calitate deosebita
	Suporta rezolutie HDTV de pana la 1080
	ATENTIE: Functioneaza doar de la DisplayPort (laptop, placa video pc, ...) la DVI (monitor, tv,...) NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/storeimages/2775977_1517607944728.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1422","DVI","Active","49 RON","RON","in stock","1422","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1422","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1423","Adaptor DisplayPort (DP) tata - DVI-D Mama 18+1pin Active, suporta rezolutie full HD, mufa cablu dvi","DisplayPort tata la dvi digital 18+1 mama, 30cm
	Un cablu de calitate deosebita
	Suporta rezolutie HDTV de pana la 1080
	ATENTIE: Functioneaza doar de la DisplayPort (laptop, placa video pc, ...) la DVI digital (monitor, tv,...), NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/storeimages/2169854_151760794537.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1423","DVI","Active","35 RON","RON","in stock","1423","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1423","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","30 RON","new"
"1421","Adaptor DisplayPort (DP) tata - VGA Mama, Active, suporta rezolutie full HD","DisplayPort tata la VGA mama, 20cm
	Un cablu de calitate deosebita
	Suporta rezolutie HDTV de pana la 1080
	ATENTIE: Functioneaza doar de la DisplayPort (laptop, placa video pc, ...) la VGA (monitor, tv,...), NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/storeimages/2221543_151760794457.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1421","DisplayPort","Active","49 RON","RON","in stock","1421","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1421","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1430","Adaptor DVI-D (24+1pin) tata la HDMI mama Active, mufa dvi digital, negru","Un adaptor de calitate superioara in ambalaj individual
	Suporta rezolutie HDTV de pana la 1080
	24+1pini
 ","http://www.pluscomputer.ro/image/catalog/storeimages/2783060_1517607945772.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1430","DVI","Active","15 RON","RON","in stock","1430","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1430","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"1695","Adaptor DVI-D 24+1 pin Dual Link tata la VGA 15pin Mama, Active, suporta rezolutie full HD, converto","DVI Digital la VGA mama, 20cmUn cablu de calitate deosebitaSuporta rezolutie HDTV de pana la 1080ATENTIE: Functioneaza doar de la DVI-D (laptop, placa video pc, ...) la VGA (monitor, tv,...), NU SI INVERS","http://www.pluscomputer.ro/image/catalog/ADAPTOARE/adaptor dvi-d la vga.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1695","DVI","Active","49 RON","RON","in stock","1695","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1695","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1428","Adaptor DVI-I analogic tata la VGA mama ACTIVE 24+5pini, mufa dvi analog","Un adaptor de calitate superioara
	Suporta rezolutie HDTV de pana la 1080
	24+5 pini
 ","http://www.pluscomputer.ro/image/catalog/cabluri/adaptor dvii-vga active.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1428","DVI","Active","10 RON","RON","in stock","1428","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1428","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","8 RON","new"
"1429","Adaptor DVI-I analogic tata la VGA mama DeTech 24+5pini, mufa dvi analog","Un adaptor de calitate superioara
	Suporta rezolutie HDTV de pana la 1080
	24+5 pini
 ","http://www.pluscomputer.ro/image/catalog/cabluri/adaptor dvii-vga.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1429","DVI","DeTech","12 RON","RON","out of stock","1429","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1429","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"1794","Adaptor HDMI audio Extractor, Active, convertor HDMI la HDMI + sunet Jack analog si SPDIF Toslink Di","Acest adaptor extrage semnalul audio digital incorporat in sursa HDMI si-l converteste la iesire analogica Jack de 3,5mm si iesire digitala SPDIF Toslink in acelasi timp. Iesirea Jack si SPDIF poate suporta atat sunet 2CH, cat si 5.1CH, inclusiv Dolby Digital 5.1CH si DTS 5.1ch (NU suporta Dolby Digital Plus).La iesirea HDMI transmite atit video cat si sunet.Specificatii:Conectori la intrare: HDMI si DC 5VConectori la iesire: HDMI + Jack 3,5mm + SPDIF ToslinkCuloare: neagraGreutate: 60gDimensiune (Lxlxi): 57x52x22Alimentare: 5V 0,5A (conectat prin cablu de alimentare USB inclus)Pachetul contine: Adaptor HDMI Audio Extractor, Cablu USB alimentare 5V, manual de utilizare in limba romana","http://www.pluscomputer.ro/image/catalog/cabluri/audio/hdmi audio extractor ok.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1794","HDMI","Active","150 RON","RON","in stock","1794","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1794","http://www.pluscomputer.ro/image/catalog/cabluri/audio/hdmi audio extractor out.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/audio/hdmi audio extractor in.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","100 RON","new"
"1850","Adaptor HDMI la AV, Active, Full HD, convertor HDMI digital la 3 x RCA analog, cu mufa video si sune","Atentie, functioneaza doar pe aceasta directie:  de la DVD cu mufa HDMI (sau PS4, pc, laptop, receiver, camera video, etc.), spre televizor cu mufa AV(3xRCA), NU SI INVERS. Pentru directia inversa, vezi ""Adaptor AV la HDMI""Intrare semnal in adaptor: HDMI (de la: LAPTOP, calculator, PS4, dvd, receiver, camera video, etc)Iesire semnal din adaptor: 3 x RCA (spre: Televizor)Adaptorul HDMI la AV este un convertor universal cu intrare digitala HDMI (60Hz) si iesire analogica AV ( 3 x RCA)Convertire digital-analog cu detectarea automata si conversia automata a semnalului, puteti conecta dispozitive modele noi cu HDMI la televizoare/monitoare modele vechi cu AV (3xRCA). Plug and Play, nu necesita drivere. Buton switch pentru standarde PAL si NTSCAveti nevoie de un cablu HDMI la intrare si un cablu 3xRCA la iesire. Contine cablu alimentare USB 5V.Compatibil cu HDMI 1.4","http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/adaptor hdmi la av.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1850","HDMI","Active","65 RON","RON","in stock","1850","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1850","http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/adaptor hdmi la av  3.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/adaptor hdmi la av  2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","55 RON","new"
"1840","Adaptor HDMI la BNC, Active, Full HD, convertor hdmi digital la bnc analog  cu mufa video si sunet a","Atentie, functioneaza doar pe aceasta directie:  de la laptop cu mufa HDMI (sau pc, dvr, camera video, etc.), spre televizor cu intrare BNC (sau monitor, placa captura, etc.), NU SI INVERS. Pentru directia inversa, vezi ""Adaptor BNC la HDMI""Intrare semnal in adaptor: HDMI  (de la:laptop, sau pc, dvr, camera video, etc.)Iesire semnal din adaptor: BNC (spre: Televizor/Monitor/Placa Captura cu intrare BNC)Adaptorul HDMI la BNC este un convertor universal cu intrare digitala HDMI si iesire analog BNCConvertire digital-analog cu detectarea automata si conversia automata a semnalului, puteti conecta dispozitive modele noi cu mufa HDMI (pc, laptop, camera video, dvr, etc.) la televizoare mai vechi cu intrare BNC (sau monitor, placa captura, etc). Plug and Play, nu necesita drivere. Buton switch pentru standarde tv PAL si NTSC la intrare. Suporta rezolutie maxima FHD.Aveti nevoie de un cablu HDMI la intrare si unul BNC la iesire. Contine cablu alimentare USB 5V.","http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/adaptor hdmi bnc.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1840","CCTV","Active","150 RON","RON","in stock","1840","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1840","http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/adaptor hdmi bnc1.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/adaptor hdmi bnc2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","130 RON","new"
"1742","Adaptor HDMI la Scart, Active, Full HD, convertor hdmi digital la euroscart analog cu mufa mama, vid","Atentie, functioneaza doar pe aceasta directie:  de la laptop cu mufa HDMI (sau calculator, receiver, dvd, consola, etc), spre televizor cu mufa SCART (sau monitor, videoproiector, etc) , NU SI INVERS. Pentru directia inversa, vezi ""Adaptor Scart la HDMI""Intrare semnal in adaptor: HDMI (de la: laptop, pc, dvr, etc)Iesire semnal din adaptor: SCART (spre: TV, videoproiector, etc)Adaptorul HDMI la Scart este un convertor universal cu intrare digitala HDMI (60Hz) si iesire analogica Scart.Convertirea digital-analog cu detectarea automata si conversia automata a semnalului, puteti conecta dispozitive noi (laptopuri, calculatoare, etc.) la televizoare modele mai vechi cu Scart. Plug and Play, nu necesita drivere. Buton switch pentru standarde tv PAL si NTSC la iesire. Suporta rezolutie maxima FHD.Aveti nevoie de un cablu HDMI la intrare si un cablu scart la iesire. Contine cablu alimentare USB 5V.Rezolutii HDMI suportate:640x480@60Hz, 800x600@60Hz, 1024x768@60Hz, 1280x720@60Hz, 1280x1024@60Hz, 1360x768@60Hz, 1600x1200@60Hz, 1920x1080@60Hz, 576p/60Hz, 720p50/60Hz, 1080i50/60Hz, 1080p23.97/24/25/50/59.94/60Hz.Compatibil cu HDMI 1.4","http://www.pluscomputer.ro/image/catalog/cabluri/video/scart/adaptor hdmi scart 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1742","SCART","Active","115 RON","RON","in stock","1742","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1742","http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/adaptor hdmi la scart schema.png,http://www.pluscomputer.ro/image/catalog/cabluri/video/scart/adaptor hdmi scart.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/scart/adaptor hdmi scart 4.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/scart/adaptor hdmi scart 3.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","95 RON","new"
"1888","Adaptor HDMI la USB, Active, placa captura HDMI pe port usb 2.0, convertor intrare hdmi in laptop/ c","Cu acest dispozitiv puteti capta/ înregistra în laptop sau calculator, audio si video, de pe dispozitive precum: camera video, receiver, dvd, dvr, console joc, streaming live, etcSpecificatii:- rezoluţie maximă la intrare (da la dispozitiv): 4k UDH- rezoluţie maximă la iesire (spre calculator/laptop): FHD 1920p- sisteme de operare suportate: Windows 7-8-10, MacOS- configuraţia minimă recomandată: Procesor Intel Core i5 gen.3, Memorie Ram 4Gb, Placa Video GT630 sau peste- programe de captură suportate: VLC, OBS, Amcap, Quick Time, etc- lungime maxima cablu hdmi: 15m (FHD)","http://www.pluscomputer.ro/image/catalog/cabluri/video/hdmi/hdmi usb placa captura.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1888","CCTV","Active","100 RON","RON","in stock","1888","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1888","http://www.pluscomputer.ro/image/catalog/cabluri/video/hdmi/hdmi usb placa captura 2.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/hdmi/hdmi usb placa captura 3.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","80 RON","new"
"1822","Adaptor HDMI tata (digital) la VGA mama (analog) + Audio, Active, suporta rezolutie full HD, convert","Adaptor/ Convertor digital-analog de la HDMI tata la VGA mama + Audio, 20cmUn adaptor de calitate deosebitaSuporta rezolutie fullHD de pana la 1080ATENTIE: Functioneaza doar de la HDMI (laptop, placa video pc, ...) la VGA (monitor, tv,...), NU SI INVERSIdeal pentru placile video din noua generatie cu iesire digitala HDMI la monitoarele (sau TV) modele mai vechi cu intrare VGA.","http://www.pluscomputer.ro/image/catalog/cabluri/video/adaptor hdmi la vga cu sunet audio.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1822","VGA","Active","49 RON","RON","in stock","1822","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1822","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1640","Adaptor HDMI tata (digital) la VGA mama (analog), Active, suporta rezolutie full HD, convertor cu in","Adaptor/ Convertor digital-analog de la HDMI tata la VGA mama, 20cmUn adaptor de calitate deosebitaSuporta rezolutie fullHD de pana la 1080ATENTIE: Functioneaza doar de la HDMI (laptop, placa video pc, ...) la VGA (monitor, tv,...), NU SI INVERSIdeal pentru placile video din noua generatie cu iesire digitala HDMI la monitoarele modele mai vechi cu intrare VGA.","http://www.pluscomputer.ro/image/catalog/cabluri/adaptor hdmi la vga.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1640","VGA","Active","49 RON","RON","in stock","1640","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1640","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1634","Adaptor incarcator Iphone/ Ipad 2/3/4 cu 30 pin la IPnone Lightning 5/6/7 cu 8 pin, alimentare telef","Adaptor Alimentare de la incarcator Iphone 2/3/4 cu 30 pin (mama) la iPhone Lightning 5/6/7 cu 8 pin (tata);","http://www.pluscomputer.ro/image/catalog/cabluri/adaptor alimentare iphine 2-3-4 la lightning.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1634","Adapter Cables","Active","15 RON","RON","in stock","1634","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1634","http://www.pluscomputer.ro/image/catalog/cabluri/adaptor alimentare iphine 2-3-4 la lightning 3.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"1725","Adaptor incarcator Iphone/ Ipad 2/3/4 cu 30 pini de la microUSB , Active, alimentare telefon micro u","Adaptor Alimentare de la incarcator microUSB la IPnone 2/3/4 cu 30 pin ","http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/adaptor incarcator de la micro la iphone 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1725","Phone Tablet Cables","Active","15 RON","RON","in stock","1725","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1725","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"1586","Adaptor MHL DeTech, cablu micro USB 5 pin (telefon/ tableta) la HDMI (televizor)","De la microUSB (telefon/ tableta) la HDMI (televizor)

Adaptorul MHL conecteaza telefonul / tableta la televizor. 

Dispozitivul (telefonul/tableta) trebuie sa suporte standardul MHL, iar televizorul este necesar sa aiba intrarea HDMI. 


ATENTIE functioneaza doar pe telefoane/ tablete care suporta standardul MHL. Cautati specificatiile dispozitivului inainte de a cumpara acest adaptor. Daca dispozitivul nu suporta MHL, acest adaptor nu va functionaPuteti cauta dupa producator, daca dispozitivul este compatibil MHL, AICIIntroduceti brandul telefonului si apasati tasta ENTER. O sa va apara in lista, toate modelele compatibile MHL de la acel producator.Daca modelul dvs.nu este in lista, inseamna ca nu este compatibil cu acest adaptor.","http://www.pluscomputer.ro/image/catalog/cabluri/adaptor mhl.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1586","HDMI","DeTech","60 RON","RON","in stock","1586","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1586","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","45 RON","new"
"1427","Adaptor mini DisplayPort (DP) la HDMI Active, suporta rezolutie Full HD","Mini DisplayPort tata la HDMI mama, 25cm
	Un cablu de calitate deosebita
	Suporta rezolutie HDTV de pana la 1080
	ATENTIE: Functioneaza doar de la DisplayPort (laptop, placa video pc, ...) la HDMI (monitor, tv,...), NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/storeimages/3537621_1517607945975.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1427","DisplayPort","Active","39 RON","RON","in stock","1427","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1427","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"1426","Adaptor mini DisplayPort (DP) tata - VGA Mama, DeTech","Mini DisplayPort tata la VGA mama, 20cm
	Un cablu adaptor de calitate deosebita
	ATENTIE: Functioneaza doar de la mini DisplayPort (laptop, placa video pc, ...) la VGA (monitor, tv,...), NU SI INVERS
 ","http://www.pluscomputer.ro/image/catalog/storeimages/2377094_1517607945263.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1426","DisplayPort","DeTech","49 RON","RON","in stock","1426","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1426","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","45 RON","new"
